ca_num,ca_name,year,total_pop,pop_black,pop_white,pop_latino,pop_female,median_hh_income,per_capita_income,pct_black,pct_white,pct_latino,pct_female,pct_poverty,pct_unemp_young,pct_bachelor_plus,area_km2,pop_density_per_km2
41,HYDE PARK,2020,19850,4780,9561,1516,10102,76704.82705289673,50691.04831234257,0.24080604534005037,0.4816624685138539,0.0763727959697733,0.5089168765743073,0.2458047077373578,0.06242350061199511,0.7938672689367616,4.190445796096626,4736.966176364851
41,HYDE PARK,2021,19850,4780,9561,1516,10102,76704.82705289673,50691.04831234257,0.24080604534005037,0.4816624685138539,0.0763727959697733,0.5089168765743073,0.2458047077373578,0.06242350061199511,0.7938672689367616,4.190445796096626,4736.966176364851
41,HYDE PARK,2022,19850,4780,9561,1516,10102,76704.82705289673,50691.04831234257,0.24080604534005037,0.4816624685138539,0.0763727959697733,0.5089168765743073,0.2458047077373578,0.06242350061199511,0.7938672689367616,4.190445796096626,4736.966176364851
41,HYDE PARK,2023,19850,4780,9561,1516,10102,76704.82705289673,50691.04831234257,0.24080604534005037,0.4816624685138539,0.0763727959697733,0.5089168765743073,0.2458047077373578,0.06242350061199511,0.7938672689367616,4.190445796096626,4736.966176364851
41,HYDE PARK,2024,19850,4780,9561,1516,10102,76704.82705289673,50691.04831234257,0.24080604534005037,0.4816624685138539,0.0763727959697733,0.5089168765743073,0.2458047077373578,0.06242350061199511,0.7938672689367616,4.190445796096626,4736.966176364851
42,WOODLAWN,2008,23587,20982,1561,591,12834,28474.590494764067,18927.97837792004,0.8895578072667147,0.06618052316954254,0.025056175011658965,0.5441132827404926,0.2883152293416597,0.3512585812356979,0.2672777631231865,5.371225127952513,4391.3631318952475
42,WOODLAWN,2009,24053,21187,1730.25,597.5,13152,28163.272956334928,18627.924660026412,0.8813249701213652,0.07161881149624849,0.02485279685145178,0.5466453329641746,0.31072957722358213,0.3512585812356979,0.2672777631231865,5.371225127952513,4478.12173703635
42,WOODLAWN,2010,24519,21392,1899.5,604,13470,27851.955417905785,18327.870942132784,0.8730921329760157,0.07705709982295444,0.024649418691244596,0.5491773831878566,0.3331439251055046,0.3512585812356979,0.2672777631231865,5.371225127952513,4564.880342177453
42,WOODLAWN,2011,24985,21597,2068.75,610.5,13788,27540.637879476642,18027.817224239156,0.8648592958306663,0.0824953881496604,0.024446040531037407,0.5517094334115387,0.35555827298742704,0.3512585812356979,0.2672777631231865,5.371225127952513,4651.6389473185545
42,WOODLAWN,2012,25451,21802,2238,617,14106,27229.320341047503,17727.763506345527,0.8566264586853168,0.08793367647636635,0.024242662370830222,0.5542414836352206,0.37797262086934946,0.3512585812356979,0.2672777631231865,5.371225127952513,4738.397552459657
